Property_ID,City,State,Price,Size_in_Sqft,Owner_Verified,Legal_Issues,Fraud_Type,Property_Status,Listing_Age_Days,Transaction_Type,Seller_Type,Previous_Ownerships,Building_Age,Amenities_Available,Government_Approval_Status,Disputed_Ownership_Claims,Property_Tax_Paid_Status,Mortgage_Status,Listed_vs_Market_Price_Difference(%),Number_of_Complaints_Filed,Agent_Rating,Fraud_Probability_Score
PROP70136,Delhi,Tamil Nadu,50359995,6785,Yes,Yes,Overpricing,Verified,1411,Cash,Broker,1,81,No,Approved,No,Paid,No Loan,11.886149596809666,8,4.5,0.84
PROP70137,Pune,Gujarat,12892020,5050,No,Yes,Illegal Construction,Under Dispute,368,Cash,Individual,4,93,Yes,Pending,No,Not Paid,Mortgaged,35.62270771963463,2,2.5,0.94
PROP70138,Delhi,Maharashtra,45022903,5137,Yes,Yes,Duplicate Listing,For Sale,2041,Cash,Real Estate Agency,0,40,Yes,Rejected,No,Paid,Loan Cleared,39.97702246222345,4,1.6,0.8
PROP70139,Kolkata,Tamil Nadu,94489275,6904,No,Yes,Duplicate Listing,For Rent,3431,Cash,Individual,3,1,Yes,Pending,No,Pending,Loan Cleared,2.3362038348636602,4,2.8,0.39
PROP70140,Chennai,Karnataka,95214981,7045,Yes,No,Legitimate,Under Dispute,3283,Installments,Real Estate Agency,2,62,Yes,Pending,No,Paid,No Loan,3.231715102058285,6,2.3,0.63
PROP70141,Ahmedabad,Tamil Nadu,90065096,2048,Yes,No,Illegal Construction,For Sale,2181,Loan,Individual,5,61,Yes,Pending,Yes,Pending,Loan Cleared,49.78141780930076,5,1.8,0.55
PROP70142,Pune,Telangana,6398083,8995,Yes,No,Title Fraud,For Rent,1053,Cash,Real Estate Agency,2,79,Yes,Pending,Yes,Paid,No Loan,-13.42137556772177,0,4.2,0.01
PROP70143,Chennai,Maharashtra,35608980,7655,No,No,Overpricing,Under Dispute,2358,Installments,Individual,3,97,No,Rejected,Yes,Pending,Mortgaged,9.490940050333762,9,1.3,0.81
PROP70144,Chennai,Maharashtra,89852915,6673,No,Yes,Overpricing,Sold,2769,Cash,Broker,2,56,No,Rejected,Yes,Pending,No Loan,32.07087353734048,8,2.2,1.0
PROP70145,Chennai,Telangana,69758557,2211,Yes,Yes,Overpricing,Under Dispute,108,Cash,Real Estate Agency,3,100,Yes,Pending,Yes,Pending,No Loan,30.54394581361293,7,1.8,0.67
PROP70146,Pune,Maharashtra,27967367,5305,Yes,No,Overpricing,For Sale,2227,Installments,Real Estate Agency,4,23,No,Approved,No,Pending,Loan Cleared,37.66654575122201,6,1.7,0.73
PROP70147,Bangalore,Maharashtra,52435574,8334,No,No,Overpricing,Under Dispute,927,Cash,Broker,3,65,No,Rejected,Yes,Not Paid,No Loan,-16.55663613158564,4,1.5,0.41
PROP70148,Kolkata,Karnataka,98479967,9086,Yes,Yes,Duplicate Listing,For Sale,1659,Loan,Real Estate Agency,4,15,No,Pending,Yes,Paid,Mortgaged,14.534007879952789,8,4.9,0.11
PROP70149,Chennai,Telangana,54035858,1290,Yes,No,Duplicate Listing,Sold,334,Installments,Broker,2,57,Yes,Pending,No,Paid,Loan Cleared,-11.297932140139547,7,2.1,0.65
PROP70150,Pune,Telangana,56421553,7855,No,Yes,Duplicate Listing,Verified,1138,Installments,Broker,2,77,Yes,Pending,No,Paid,No Loan,24.523912313745278,5,3.6,0.25
PROP70151,Delhi,Telangana,46638124,3932,No,No,Overpricing,Verified,3031,Loan,Real Estate Agency,2,57,No,Rejected,No,Paid,Loan Cleared,-0.192833180566371,6,2.4,0.78
PROP70152,Pune,Maharashtra,78231457,7915,Yes,Yes,Duplicate Listing,Sold,3199,Loan,Real Estate Agency,0,18,Yes,Approved,No,Paid,No Loan,-16.14625343533873,2,2.0,0.85
PROP70153,Kolkata,Maharashtra,59495114,6318,Yes,No,Legitimate,Sold,2337,Installments,Individual,2,86,No,Pending,Yes,Not Paid,Loan Cleared,23.27370225867454,2,4.3,0.58
PROP70154,Chennai,Delhi,54795977,4196,No,No,Overpricing,Under Dispute,31,Loan,Real Estate Agency,3,47,No,Rejected,No,Pending,No Loan,36.286152899305854,4,4.6,0.45
PROP70155,Pune,Karnataka,41149678,2702,Yes,Yes,Title Fraud,Sold,1257,Loan,Individual,2,86,No,Rejected,No,Not Paid,No Loan,5.185138491944528,4,4.8,0.47
PROP70156,Hyderabad,Tamil Nadu,13876154,1203,No,Yes,Fake Documents,For Sale,217,Loan,Individual,1,7,No,Approved,No,Not Paid,Mortgaged,-16.446360205296113,10,3.9,0.87
PROP70157,Bangalore,West Bengal,92345312,5452,No,Yes,Title Fraud,Sold,3565,Installments,Real Estate Agency,4,76,No,Pending,Yes,Pending,No Loan,9.258649868565001,2,3.9,0.35
PROP70158,Kolkata,Tamil Nadu,71442573,790,No,Yes,Fake Documents,Sold,1455,Installments,Real Estate Agency,5,60,Yes,Rejected,No,Pending,Loan Cleared,25.770756477607115,8,1.2,0.91
PROP70159,Mumbai,Delhi,47249851,6354,No,Yes,Duplicate Listing,Verified,341,Cash,Broker,3,58,Yes,Rejected,Yes,Paid,No Loan,38.228587499771834,5,4.2,0.57
PROP70160,Bangalore,Karnataka,89251321,4779,No,Yes,Legitimate,For Rent,1764,Installments,Real Estate Agency,1,45,No,Pending,Yes,Not Paid,Mortgaged,28.19341609075859,9,4.7,0.57
PROP70161,Pune,Telangana,77944661,1983,Yes,No,Legitimate,Under Dispute,140,Cash,Individual,1,86,No,Approved,No,Pending,Mortgaged,10.18803027034146,3,4.4,0.04
PROP70162,Mumbai,Gujarat,71550234,6892,Yes,No,Legitimate,Sold,3523,Installments,Individual,5,14,Yes,Approved,Yes,Not Paid,No Loan,5.705867674137323,6,2.9,0.71
PROP70163,Ahmedabad,Tamil Nadu,26966901,6739,Yes,No,Fake Documents,Verified,2784,Installments,Individual,5,70,No,Pending,No,Paid,Mortgaged,36.2385110984838,10,3.2,0.05
PROP70164,Delhi,Maharashtra,57863996,2938,No,No,Title Fraud,For Sale,427,Cash,Individual,4,49,No,Pending,No,Paid,No Loan,32.76542419186549,7,1.2,0.78
PROP70165,Hyderabad,Delhi,25060897,7892,Yes,Yes,Title Fraud,For Rent,219,Loan,Individual,3,28,Yes,Rejected,Yes,Not Paid,Mortgaged,45.17713157244404,1,3.2,0.19
PROP70166,Chennai,Maharashtra,37349341,6132,No,No,Fake Documents,For Rent,3385,Cash,Broker,2,95,No,Approved,No,Not Paid,No Loan,24.60559420901557,9,4.9,0.78
PROP70167,Pune,Maharashtra,17054821,6725,No,Yes,Fake Documents,Sold,2041,Cash,Real Estate Agency,0,61,No,Pending,Yes,Paid,No Loan,-9.543750563814015,10,2.1,0.06
PROP70168,Hyderabad,Karnataka,32018681,1210,No,Yes,Overpricing,For Rent,538,Cash,Individual,3,91,No,Pending,Yes,Not Paid,Mortgaged,-7.447393162713462,8,2.5,0.67
PROP70169,Pune,Delhi,37082930,9890,Yes,No,Duplicate Listing,Sold,2345,Installments,Real Estate Agency,5,32,Yes,Approved,Yes,Not Paid,Loan Cleared,2.793736382279903,5,3.9,0.51
PROP70170,Pune,Karnataka,57011989,6718,Yes,No,Fake Documents,Under Dispute,1889,Installments,Broker,5,15,No,Pending,No,Paid,Loan Cleared,38.82876376428923,2,3.7,0.04
PROP70171,Chennai,West Bengal,81050637,3980,Yes,Yes,Illegal Construction,Verified,3279,Installments,Real Estate Agency,1,26,Yes,Pending,Yes,Pending,Mortgaged,-17.133137291234828,4,2.6,0.49
PROP70172,Kolkata,Tamil Nadu,39365704,8224,Yes,No,Legitimate,Verified,3419,Loan,Broker,2,46,Yes,Approved,Yes,Not Paid,Mortgaged,-7.402002516680339,9,1.3,0.04
PROP70173,Delhi,Gujarat,17699644,8313,No,No,Legitimate,For Rent,245,Cash,Individual,0,42,No,Pending,No,Not Paid,Mortgaged,-0.6263640668255661,1,2.7,0.27
PROP70174,Pune,Gujarat,6086000,2547,Yes,No,Illegal Construction,Sold,2727,Installments,Individual,0,1,Yes,Approved,No,Not Paid,Mortgaged,-18.677297040391505,7,4.3,0.78
PROP70175,Bangalore,Karnataka,22995208,642,No,Yes,Overpricing,Verified,2377,Installments,Individual,1,66,No,Rejected,Yes,Pending,Loan Cleared,4.136217234188155,10,3.2,0.89
PROP70176,Mumbai,Delhi,8060715,4318,No,No,Legitimate,For Rent,155,Loan,Individual,3,63,No,Approved,Yes,Paid,No Loan,27.776053573196215,5,2.2,0.65
PROP70177,Ahmedabad,Maharashtra,31636357,9892,Yes,Yes,Title Fraud,Sold,3406,Installments,Individual,0,25,No,Approved,No,Paid,Loan Cleared,48.65366899865003,2,3.4,0.3
PROP70178,Ahmedabad,Gujarat,12263218,6659,No,Yes,Title Fraud,Sold,81,Loan,Broker,5,74,No,Pending,No,Paid,No Loan,-13.446231574834174,1,1.7,0.52
PROP70179,Ahmedabad,Maharashtra,67365613,9683,No,No,Illegal Construction,Under Dispute,3373,Installments,Real Estate Agency,2,87,Yes,Rejected,No,Pending,Loan Cleared,-3.383781997304471,2,4.1,0.84
PROP70180,Chennai,Maharashtra,8744092,3074,No,Yes,Fake Documents,Sold,997,Installments,Real Estate Agency,3,31,No,Approved,No,Paid,Loan Cleared,32.955706262298335,8,1.6,0.27
PROP70181,Ahmedabad,Tamil Nadu,6712509,7644,Yes,Yes,Duplicate Listing,For Sale,581,Loan,Broker,3,82,No,Approved,Yes,Not Paid,Mortgaged,14.010463242577138,0,3.4,0.98
PROP70182,Kolkata,Karnataka,44531983,1871,Yes,No,Overpricing,Under Dispute,1662,Cash,Real Estate Agency,1,65,No,Approved,No,Pending,No Loan,23.579672859340796,4,3.2,0.81
PROP70183,Delhi,Delhi,4250762,8275,Yes,Yes,Illegal Construction,For Rent,1022,Loan,Broker,3,17,No,Pending,Yes,Paid,Loan Cleared,-4.042552651850187,2,4.3,0.34
PROP70184,Chennai,Tamil Nadu,30446360,7306,Yes,Yes,Title Fraud,For Sale,552,Installments,Real Estate Agency,5,84,Yes,Approved,No,Paid,Loan Cleared,0.022746597808041003,10,1.5,0.94
PROP70185,Pune,West Bengal,83746764,5181,Yes,Yes,Fake Documents,Sold,1727,Loan,Individual,5,91,No,Pending,No,Paid,No Loan,24.99322478105735,7,3.6,0.34
PROP70186,Bangalore,West Bengal,39834675,3120,No,No,Overpricing,Verified,1930,Loan,Individual,4,64,No,Approved,Yes,Not Paid,No Loan,2.3596170340936276,8,3.5,0.21
PROP70187,Ahmedabad,Tamil Nadu,52655254,3127,No,Yes,Overpricing,For Sale,2548,Installments,Broker,3,11,No,Pending,No,Paid,Loan Cleared,37.467675249680305,2,2.2,0.91
PROP70188,Chennai,Delhi,45497975,6656,No,No,Legitimate,For Sale,2402,Installments,Individual,5,31,No,Rejected,Yes,Not Paid,Mortgaged,33.831872506127176,9,4.6,0.26
PROP70189,Pune,Tamil Nadu,37965146,4417,No,Yes,Title Fraud,Under Dispute,3437,Installments,Broker,0,53,Yes,Approved,No,Pending,Mortgaged,46.42998407979701,0,3.2,0.23
PROP70190,Hyderabad,Karnataka,78898031,6382,Yes,No,Fake Documents,For Rent,994,Loan,Individual,4,80,Yes,Approved,No,Paid,Mortgaged,0.6619634294949002,7,1.2,0.87
PROP70191,Delhi,Delhi,38448701,730,Yes,No,Legitimate,Verified,1239,Loan,Broker,2,47,No,Approved,Yes,Pending,No Loan,33.46170351646617,2,3.9,0.49
PROP70192,Pune,Maharashtra,45611166,7423,Yes,No,Illegal Construction,For Sale,1609,Cash,Broker,3,9,Yes,Approved,Yes,Paid,Mortgaged,-2.876656869263819,0,1.0,0.09
PROP70193,Mumbai,Gujarat,38680429,1313,Yes,No,Legitimate,Sold,1008,Installments,Real Estate Agency,5,66,No,Pending,Yes,Not Paid,Loan Cleared,16.48337983620987,10,4.2,0.07
PROP70194,Kolkata,Telangana,66222973,6200,Yes,Yes,Overpricing,Sold,2322,Installments,Real Estate Agency,1,31,No,Approved,Yes,Not Paid,No Loan,15.498919753035501,2,1.9,0.59
PROP70195,Chennai,Maharashtra,91375098,3620,No,No,Legitimate,Under Dispute,1124,Installments,Broker,0,50,Yes,Rejected,Yes,Not Paid,No Loan,-16.285852349515633,5,3.8,0.18
PROP70196,Hyderabad,Tamil Nadu,88671999,3904,Yes,Yes,Fake Documents,Sold,1994,Loan,Broker,1,43,Yes,Approved,No,Pending,No Loan,36.70552172276379,5,4.3,0.27
PROP70197,Kolkata,West Bengal,31457233,814,No,No,Illegal Construction,Verified,2079,Loan,Broker,2,51,No,Pending,No,Pending,Mortgaged,6.458392043708486,7,1.4,0.78
PROP70198,Delhi,Karnataka,31391506,661,Yes,Yes,Fake Documents,Verified,2371,Cash,Broker,2,69,Yes,Rejected,No,Paid,Mortgaged,39.036535534021496,10,3.0,0.13
PROP70199,Pune,Karnataka,8203235,6762,Yes,Yes,Overpricing,For Rent,1640,Cash,Broker,1,68,Yes,Pending,Yes,Pending,No Loan,48.01617658316158,8,1.2,0.58
PROP70200,Mumbai,Maharashtra,68355805,9232,No,No,Fake Documents,Under Dispute,1337,Loan,Real Estate Agency,1,8,No,Rejected,No,Not Paid,Mortgaged,34.244443801026044,6,3.4,0.86
PROP70201,Bangalore,Delhi,55380623,6965,No,Yes,Title Fraud,Under Dispute,3339,Cash,Real Estate Agency,5,64,No,Pending,Yes,Paid,Loan Cleared,47.76633421265119,4,1.9,0.91
PROP70202,Bangalore,Karnataka,35999082,1071,Yes,Yes,Overpricing,For Sale,1758,Cash,Broker,1,54,Yes,Approved,No,Not Paid,Mortgaged,13.92485231871801,2,2.3,0.48
PROP70203,Mumbai,Delhi,63752347,8700,No,No,Overpricing,Verified,3312,Loan,Individual,5,64,Yes,Rejected,Yes,Not Paid,Loan Cleared,28.25127647942388,10,4.7,0.11
PROP70204,Ahmedabad,Maharashtra,46880896,2301,Yes,No,Fake Documents,For Rent,703,Installments,Individual,2,72,Yes,Approved,No,Paid,No Loan,4.964442953862648,7,1.9,0.48
PROP70205,Kolkata,West Bengal,67026718,7324,Yes,Yes,Fake Documents,Sold,354,Loan,Real Estate Agency,1,7,No,Pending,Yes,Pending,Loan Cleared,-6.993581190794886,5,4.6,0.29
PROP70206,Delhi,Tamil Nadu,23252946,3995,No,No,Illegal Construction,For Rent,1023,Installments,Individual,5,27,No,Rejected,No,Paid,Mortgaged,42.4168902872951,0,3.5,0.07
PROP70207,Kolkata,Tamil Nadu,81948070,4577,Yes,Yes,Overpricing,For Sale,3255,Cash,Broker,2,30,Yes,Approved,No,Not Paid,Loan Cleared,23.7763719073807,1,4.5,0.98
PROP70208,Ahmedabad,Karnataka,72234998,3678,No,Yes,Legitimate,Verified,531,Cash,Broker,3,2,Yes,Approved,Yes,Not Paid,No Loan,33.41291237438148,7,2.2,0.61
PROP70209,Delhi,West Bengal,21312217,3829,Yes,Yes,Legitimate,Under Dispute,3163,Installments,Broker,0,60,Yes,Approved,Yes,Paid,Mortgaged,17.977338935776935,4,2.2,0.79
PROP70210,Kolkata,Tamil Nadu,42211687,1860,Yes,No,Fake Documents,For Rent,3118,Cash,Real Estate Agency,5,67,No,Pending,Yes,Not Paid,Loan Cleared,31.895523570148264,2,4.9,0.99
PROP70211,Mumbai,Karnataka,18048544,2213,Yes,Yes,Title Fraud,Verified,577,Installments,Real Estate Agency,1,26,Yes,Pending,No,Pending,Mortgaged,11.715053778213129,4,2.7,0.71
PROP70212,Mumbai,Karnataka,2048469,8805,Yes,No,Illegal Construction,Under Dispute,534,Loan,Real Estate Agency,3,51,No,Approved,No,Paid,Loan Cleared,-4.8966230834896205,3,2.3,0.27
PROP70213,Ahmedabad,Delhi,30774000,8018,No,Yes,Legitimate,Sold,1485,Loan,Real Estate Agency,4,39,No,Pending,No,Pending,Mortgaged,45.91168796239164,8,2.4,0.24
PROP70214,Delhi,Gujarat,42395425,4609,Yes,No,Title Fraud,Sold,195,Loan,Broker,0,82,Yes,Pending,No,Not Paid,No Loan,30.49969084987552,6,3.8,0.68
PROP70215,Mumbai,Telangana,66560886,9733,Yes,No,Title Fraud,For Rent,1338,Installments,Broker,5,17,Yes,Approved,No,Paid,Mortgaged,49.105713470867315,9,1.6,0.99
PROP70216,Ahmedabad,Maharashtra,48548891,5558,Yes,No,Illegal Construction,Under Dispute,148,Loan,Individual,4,4,Yes,Rejected,No,Not Paid,Mortgaged,30.444389093117984,3,2.3,0.79
PROP70217,Delhi,Maharashtra,50294868,1248,Yes,No,Overpricing,For Sale,1258,Loan,Broker,4,39,Yes,Approved,Yes,Paid,No Loan,-12.904144064574293,1,5.0,0.78
PROP70218,Bangalore,Maharashtra,94066922,7008,Yes,No,Overpricing,For Sale,2182,Cash,Broker,3,58,Yes,Rejected,Yes,Paid,Mortgaged,15.11555011356301,0,2.6,0.48
PROP70219,Bangalore,Delhi,56407040,3968,Yes,No,Duplicate Listing,Verified,638,Loan,Individual,5,81,No,Pending,Yes,Paid,No Loan,18.148150658669067,10,4.4,0.68
PROP70220,Bangalore,Tamil Nadu,47049404,5732,No,No,Overpricing,Under Dispute,2484,Loan,Individual,4,55,No,Rejected,Yes,Paid,Mortgaged,38.50524359053196,2,2.0,0.01
PROP70221,Mumbai,Gujarat,43550632,3581,No,Yes,Legitimate,For Rent,3376,Cash,Individual,0,26,Yes,Approved,Yes,Paid,Loan Cleared,44.70319996454654,9,4.8,0.43
PROP70222,Kolkata,Delhi,61943169,1379,No,Yes,Illegal Construction,For Rent,2100,Cash,Broker,4,74,Yes,Rejected,No,Pending,Mortgaged,4.920558465126575,7,3.5,0.4
PROP70223,Hyderabad,Karnataka,43059108,4419,No,Yes,Legitimate,Under Dispute,355,Cash,Individual,5,31,No,Pending,No,Pending,Mortgaged,46.00566514921543,10,2.4,0.48
PROP70224,Bangalore,Maharashtra,24063098,8031,No,No,Fake Documents,Sold,329,Cash,Real Estate Agency,1,56,No,Approved,Yes,Pending,Mortgaged,18.635114331444683,2,2.7,0.07
PROP70225,Ahmedabad,Karnataka,83195050,4786,No,Yes,Title Fraud,For Sale,3522,Installments,Individual,0,14,No,Pending,Yes,Pending,No Loan,5.321360208938799,3,4.4,0.81
PROP70226,Delhi,Karnataka,70218989,7467,Yes,No,Overpricing,Under Dispute,3319,Installments,Individual,4,56,Yes,Pending,No,Not Paid,Mortgaged,27.653087126043594,9,4.8,0.26
PROP70227,Mumbai,West Bengal,16372312,3785,Yes,Yes,Fake Documents,Under Dispute,3322,Loan,Broker,5,99,No,Pending,Yes,Paid,Mortgaged,30.002867106446097,1,2.0,0.0
PROP70228,Kolkata,Gujarat,91949748,9839,Yes,Yes,Overpricing,Verified,1376,Installments,Real Estate Agency,1,12,No,Pending,Yes,Paid,No Loan,12.917449435386352,3,3.6,0.71
PROP70229,Mumbai,Gujarat,90728443,9531,No,Yes,Title Fraud,Sold,86,Installments,Broker,0,20,Yes,Rejected,No,Pending,Mortgaged,48.79136351924545,4,1.4,0.08
PROP70230,Delhi,Maharashtra,2573334,7238,Yes,Yes,Legitimate,Sold,491,Loan,Real Estate Agency,5,40,Yes,Rejected,Yes,Pending,No Loan,14.238441182031274,3,3.5,0.65
PROP70231,Pune,Maharashtra,31445640,6866,No,No,Overpricing,Under Dispute,2213,Cash,Broker,4,82,No,Approved,No,Pending,Mortgaged,11.289084581760214,7,2.6,0.52
PROP70232,Hyderabad,Delhi,17526621,9534,No,No,Overpricing,Under Dispute,179,Cash,Broker,2,35,Yes,Pending,No,Not Paid,No Loan,22.131607987009865,9,3.2,0.62
PROP70233,Pune,Telangana,28749758,7852,Yes,No,Title Fraud,Under Dispute,2791,Installments,Broker,3,11,No,Approved,Yes,Not Paid,Mortgaged,10.771321977780516,8,1.8,0.95
PROP70234,Ahmedabad,West Bengal,63574226,1018,No,Yes,Title Fraud,Verified,2494,Loan,Individual,5,79,No,Pending,Yes,Pending,No Loan,17.733743179750427,10,4.1,0.02
PROP70235,Pune,Karnataka,48058737,3001,Yes,Yes,Title Fraud,Sold,1684,Cash,Individual,4,97,Yes,Rejected,Yes,Paid,No Loan,30.739118879748993,6,4.0,0.76
PROP70236,Pune,Maharashtra,15499556,7035,Yes,No,Duplicate Listing,Sold,2211,Installments,Real Estate Agency,5,91,Yes,Pending,Yes,Paid,No Loan,20.047502730496454,2,1.9,0.95
PROP70237,Chennai,Maharashtra,31612620,1338,No,Yes,Fake Documents,Under Dispute,3086,Loan,Individual,5,50,Yes,Pending,Yes,Not Paid,No Loan,39.73585385171319,0,4.0,0.48
PROP70238,Kolkata,Telangana,83273275,5030,Yes,No,Fake Documents,Verified,1151,Installments,Broker,2,43,No,Approved,No,Paid,No Loan,43.993279484676485,4,2.9,0.94
PROP70239,Kolkata,Delhi,6733047,6597,Yes,No,Duplicate Listing,Sold,1512,Installments,Real Estate Agency,5,63,Yes,Approved,Yes,Pending,Loan Cleared,19.218068268501966,7,3.2,0.34
PROP70240,Kolkata,West Bengal,86932674,9866,Yes,Yes,Title Fraud,Sold,2295,Installments,Real Estate Agency,2,58,No,Rejected,No,Not Paid,Loan Cleared,23.91287782453776,3,4.5,0.1
PROP70241,Ahmedabad,Tamil Nadu,93876137,8312,Yes,No,Fake Documents,For Sale,3590,Cash,Real Estate Agency,2,5,No,Approved,No,Paid,No Loan,23.344635775909246,1,1.9,0.78
PROP70242,Hyderabad,Maharashtra,17703418,3146,Yes,Yes,Title Fraud,For Sale,2353,Cash,Individual,3,51,No,Pending,No,Pending,No Loan,24.16888026872789,5,2.2,0.84
PROP70243,Mumbai,Gujarat,28140202,9442,Yes,Yes,Illegal Construction,Under Dispute,1959,Cash,Individual,1,73,No,Rejected,Yes,Not Paid,Loan Cleared,15.409375333171972,4,2.8,0.91
PROP70244,Chennai,Maharashtra,63444589,6311,Yes,Yes,Illegal Construction,Verified,1899,Installments,Real Estate Agency,0,76,No,Rejected,Yes,Not Paid,No Loan,-5.13257449246678,5,1.6,0.42
PROP70245,Pune,Maharashtra,43277173,3809,Yes,No,Legitimate,For Rent,338,Cash,Broker,4,27,No,Pending,Yes,Not Paid,Mortgaged,45.978340862707896,6,3.2,0.11
PROP70246,Delhi,Karnataka,62090322,8051,No,No,Overpricing,For Sale,375,Loan,Individual,1,42,Yes,Rejected,Yes,Not Paid,Loan Cleared,37.88993224617411,4,1.1,0.99
PROP70247,Mumbai,Maharashtra,80353597,2907,Yes,Yes,Legitimate,For Rent,2719,Installments,Real Estate Agency,4,73,No,Approved,Yes,Paid,No Loan,-7.381124437078025,9,4.1,0.93
PROP70248,Kolkata,West Bengal,91876256,7856,Yes,Yes,Legitimate,Under Dispute,1089,Loan,Real Estate Agency,4,63,No,Pending,No,Not Paid,Loan Cleared,6.040236250439303,6,3.0,0.76
PROP70249,Mumbai,Karnataka,17837980,2176,Yes,Yes,Overpricing,For Rent,1512,Installments,Individual,4,37,Yes,Rejected,Yes,Not Paid,Mortgaged,2.691040337914192,3,3.5,0.49
PROP70250,Pune,Gujarat,84652484,8759,Yes,Yes,Fake Documents,Under Dispute,3478,Installments,Broker,0,14,Yes,Approved,No,Not Paid,Loan Cleared,-9.960018103133866,9,1.6,0.7
PROP70251,Delhi,Maharashtra,20501242,4266,No,No,Title Fraud,For Rent,2840,Loan,Individual,1,85,No,Pending,No,Pending,Mortgaged,44.00835843355077,4,4.0,0.8
PROP70252,Chennai,Gujarat,47116324,6668,No,No,Title Fraud,For Rent,1796,Loan,Real Estate Agency,0,58,Yes,Pending,No,Pending,Mortgaged,48.77805167301109,10,2.4,0.68
PROP70253,Mumbai,Delhi,15277457,7611,No,Yes,Fake Documents,Verified,1798,Loan,Real Estate Agency,2,63,No,Pending,Yes,Pending,No Loan,14.271279419357178,4,3.1,0.77
PROP70254,Chennai,Maharashtra,85940743,6974,Yes,Yes,Duplicate Listing,Verified,246,Loan,Individual,1,89,Yes,Pending,Yes,Paid,Mortgaged,-9.713302779716436,7,4.3,0.04
PROP70255,Kolkata,Maharashtra,16419216,9659,Yes,Yes,Overpricing,Sold,955,Loan,Individual,3,33,No,Approved,No,Not Paid,Mortgaged,49.529315922538615,1,2.6,0.98
PROP70256,Mumbai,West Bengal,42248067,4053,No,Yes,Illegal Construction,For Sale,2658,Loan,Real Estate Agency,4,16,Yes,Rejected,Yes,Not Paid,Mortgaged,-13.823251375929956,2,4.4,0.38
PROP70257,Pune,Telangana,96047117,4103,No,No,Legitimate,For Sale,1160,Installments,Individual,1,93,Yes,Approved,Yes,Paid,Mortgaged,41.34336589595502,4,3.8,0.81
PROP70258,Hyderabad,Maharashtra,38380981,651,Yes,Yes,Title Fraud,Verified,453,Installments,Individual,3,96,No,Approved,Yes,Not Paid,Mortgaged,28.872423149377596,9,1.3,0.06
PROP70259,Chennai,Telangana,95499494,2018,Yes,Yes,Duplicate Listing,For Rent,4,Installments,Real Estate Agency,3,56,Yes,Rejected,Yes,Paid,Loan Cleared,-11.936628711935356,2,3.7,0.17
PROP70260,Ahmedabad,Telangana,35490317,9267,Yes,Yes,Illegal Construction,For Sale,1009,Cash,Real Estate Agency,2,59,No,Rejected,Yes,Paid,No Loan,-12.992988193366072,9,4.5,0.62
PROP70261,Ahmedabad,Maharashtra,64702713,8839,No,No,Overpricing,Under Dispute,1261,Installments,Broker,0,15,Yes,Rejected,Yes,Not Paid,No Loan,30.921123719513034,1,3.6,0.26
PROP70262,Mumbai,Delhi,28193618,8404,No,Yes,Overpricing,For Sale,2216,Installments,Real Estate Agency,1,74,No,Pending,No,Paid,No Loan,3.4006732527875236,9,2.2,0.2
PROP70263,Pune,Maharashtra,6014966,3089,Yes,Yes,Title Fraud,Sold,3141,Installments,Real Estate Agency,2,95,No,Rejected,No,Pending,Mortgaged,42.980858338357805,2,3.3,0.31
PROP70264,Mumbai,Telangana,7912030,6176,No,Yes,Legitimate,Under Dispute,293,Cash,Broker,5,97,Yes,Rejected,Yes,Pending,Mortgaged,18.610289778993916,4,1.5,0.82
PROP70265,Bangalore,Delhi,66787790,5516,No,Yes,Legitimate,Sold,3319,Loan,Real Estate Agency,4,2,No,Pending,No,Not Paid,Mortgaged,-19.7679709486974,9,4.0,0.94
PROP70266,Bangalore,West Bengal,14278173,7978,No,Yes,Legitimate,Verified,1772,Cash,Real Estate Agency,4,47,No,Pending,Yes,Not Paid,Loan Cleared,-2.916499193072532,2,2.4,0.94
PROP70267,Kolkata,Gujarat,11035868,7457,Yes,No,Fake Documents,For Rent,3336,Installments,Real Estate Agency,1,81,Yes,Pending,Yes,Pending,Mortgaged,-12.968445232308287,10,2.1,0.44
PROP70268,Hyderabad,Delhi,60576835,4594,No,Yes,Overpricing,For Sale,491,Cash,Real Estate Agency,3,62,No,Approved,No,Not Paid,Mortgaged,45.74960808952355,9,1.7,0.27
PROP70269,Mumbai,Maharashtra,78553424,2426,No,No,Overpricing,For Rent,862,Installments,Broker,1,85,Yes,Approved,Yes,Not Paid,Loan Cleared,36.49477387116428,7,1.1,0.42
PROP70270,Delhi,Maharashtra,36301339,2398,Yes,Yes,Fake Documents,Under Dispute,2074,Installments,Broker,0,56,Yes,Approved,Yes,Not Paid,Loan Cleared,20.910731826510485,9,4.7,0.53
